PubName,Headline,Newsbody
The New York Times, Trump's Bally Bid Is Delayed," The Justice Department has asked the real estate developer Donald J. Trump to provide it with additional information before it would allow him to proceed with his purchases of Bally Manufacturing Corporation shares. In a filing with the Securities and Exchange Commission, Mr. Trump said that the Justice Department's antitrust division had requested additional information and documents, ''including information concerning Mr. Trump's present and proposed Atlantic City casino operations.'' Mr. Trump owns two hotel-casinos in Atlantic City. The Chicago-based Bally owns three MGM Grand hotel-casinos in Las Vegas, Nev., Reno and Atlantic City. The request for information would automatically delay the expiration of the waiting period under the antitrust laws for another 20 days from the receipt of the materials by the Justice Department, according to the filing."
The New York Times, Funds Up; C.D.'s Rise," Yields on money market mutual funds continued to move higher in the week ended yesterday, fueled by a surge in the Federal funds rate, which is the rate that banks charge one another for overnight loans. The impact of short-term borrowings has had minimal effect on yields offered by banks and thrift institutions for certificates of deposit and money market accounts. Rates on repurchase agreements, short-term loans backed by government securities, have been influenced by the Federal funds rate, which in turn has exerted upward pressure on yields of money market mutual funds. Repurchase agreements are a common practice among large investing institutions, banks and securities dealers. At the Treasury's weekly bill auction, the average discount rate for a three-month bill rose one basis point, to 5.68 percent, its highest level since last August. Six-month bills increased by 12 basis points, also to 5.68 percent. A basis point is one-hundredth of a percentage point. The Bank Rate Monitor's national index showed the average yield for a six-month certificate of deposit up two basis points, to 5.92 percent, and the average yield of a bank money market account, which competes with money market mutual funds, unchanged at 5.44 percent. One-Year C.D. at 6.17% Yields on one-year and five-year C.D.'s were up one basis point, to 6.17 percent and 7.15 percent, respectively. The average yield for a two-and-a-half year C.D. was up two basis points, to 6.61 percent. In the funds market this week, Donoghue's Money Fund Report said, the seven-day taxable, compounded average yield for money market mutual funds increased by 10 basis points, to 5.63 percent, while the 30-day compounded average yield rose 6 basis points, to 5.48 percent. Analysts said the rise in yields may not last more than a week or two, at the most. The average maturity of securities held by the money market funds fell to 48 days, from 50 days, as portfolio managers apparently shortened maturities to take advantage of the higher rates. CONSUMER RATES"
The New York Times, A Hungry Bear," Cody Carlson, Baylor quarterback and interpreter of self-improvement axioms: ''I was never satisfied. If you're satisfied with what you're doing, why do it?''  SCOUTING"
The New York Times, Hearst Gets Esquire Magazine," Esquire, the monthly that has been one of the magazine industry's greatest turnaround stories in recent years, was bought yesterday by the Hearst Corporation as part of the sale and breakup of Esquire's parent company, the Esquire Magazine Group Inc. As part of the overall transaction, the American Express Publishing Corporation bought the Esquire group's six-month-old publication, New York Woman. Whittle Communications of Knoxville, Tenn., acquired its Esquire Health and Fitness Clinic, which publishes a magazine-on-the-wall for health clubs. And the shareholders of the Esquire Magazine Group will continue to own the company's Esquire Press, its book publishing division, and Esquire Video. Phillip Moffitt, editor in chief and president of the Esquire group, said financial terms of the deals would not be made public. He said he would become an editorial consultant to both Hearst and American Express Publishing for an interim period. Rumors that Hearst would buy Esquire magazine had been circulating for several weeks. But it had not been apparent that Mr. Moffitt would almost completely relinquish his involvement in the communications empire that he and his erstwhile partner, Christopher Whittle, had carved out in the last 10 years. Plans to Write In a telephone interview, Mr. Moffitt said he had decided in November to sell the company to devote his efforts to writing full time. ''I've always wanted to write full time,'' he said. ''I felt that I had achieved almost every goal I had set for myself in magazine publishing, but this other thing so nagged at me that it finally reached the point where I said to myself that if I was ever to give myself over to it, I had to do it now.'' Mr. Moffitt said the Esquire group had been pursued for years, but that the sale was expedited to beat the new tax law that takes effect today. All the transactions took effect as of yesterday. All 150 of the Esquire group's employees will continue to work at the New York offices and at regional sales offices in Chicago, Detroit, Chicago and Los Angeles under the new managements. Wilma Jordan, the Esquire group's chief operating officer, will be a consultant to Hearst on Esquire for the next three months. 'Bonus Pool' Set Up Mr. Moffitt said that the corporation's selling shareholders, with their profits from the transactions, had established a ''bonus pool'' of more than $1 million for distribution to all employees who are not shareholders. ''It's just to say thanks for having made Esquire a high-spirited, fun place to work,'' Mr. Moffitt said. Industry analysts noted that Hearst owns several magazines oriented toward male readers, including Popular Mechanics, Boating and Sports Afield, although most of its magazines, including Town & Country, Cosmopolitan and Harper's Bazaar, are aimed at women. Seventy percent of Esquire's readers are men, mainly between the ages of 25 and 44. But the magazine has been seeking a slightly older audience. Ad Pages Decline Esquire estimates that it will carry 1,300 pages of advertising this year, down 7 percent from last year. It has a circulation of 700,000. Esquire was originally owned by the 13-30 Corporation, then headed by Mr. Moffitt and Mr. Whittle. But they split up last April and divided their assets into two separate corporations: Whittle Communications and the Esquire Magazines Group Inc. Whittle Communications has 25 media properties, including single-sponsor publications, newsletters, and ''magazines-on-the-wall,'' which consist of small-scale billboards in schools and offices that are frequently changed. Thomas O. Ryder, president of American Express Publishing, said the purchase of New York Woman fits the company's intention to reach more affluent women in urban areas, which is the publication's target readership. In a separate industry development, Playboy Enterprises Inc. announced that it had sold its Games magazine, which offers puzzles and mind benders, to an investor group that includes the publication's publisher. Jerry Calabrese, Hershel Sarbin, former president of the Ziff-Davis Publishing Company, and Victor H. Palmieri, the financier. No terms of the sale were released. COMPANY NEWS  Correction:  January 7, 1987, Wednesday, Late City Final Edition Correction: January 7, 1987, Wednesday, Late City Final Edition"
The New York Times," CHAMPAGNE, POMEGRANATES AND OTHER SPLENDORS"," Last weekend a small fleet of trucks pulled into Moscow and unloaded an eye-popping cornucopia at the city's winter-bare markets: fat black grapes, ripe persimmons and pomegranates, watermelons and mandarin oranges, tomatoes and cucumbers, smoked chicken and fish. At subway stops around the city, farmers from Georgia, Kirghizia and Uzbekistan peddled exotic pastries for the New Year celebration, or passed steaming skewers of shashlik into the gloved hands of bundled Muscovites. ''Lord,'' muttered a wide-eyed woman surveying an extraordinary array of sausages at the Central Farmers' Market on Tsvetnoi Boulevard. Nearby, a saleswoman battered apart blocks of frozen geese with an ax. Just as Americans know an election is approaching when city services suddenly become more courteous and efficient, so Muscovites sensed that something was afoot. 'Initiative' Is the Byword Sure enough, the official press explained, Moscow was witnessing a splendid demonstration of the newest Soviet economic slogan, ''initiative.'' The three-day glut was organized under a Government decree, issued earlier this year, that allows collective farms to take a part of their produce to market on their own and sell it for whatever prices the traffic will bear. Normally, the average Soviet grocery shopper has two choices. He can buy from the Government shops, where goods are sold at low, fixed prices but where the selection, at least in the dead of winter, is meager. Or he can buy from the collective farmers who offer a greater variety of food grown on their private plots adjoining the collective farms where they work. The farmers often have meats, homemade pickles, and enticing fruit, but at stiff prices. Motivating the Farmer The new directive was designed to give farmers an incentive to get more fruit and vegetables to market from the collective farms themselves -items that might normally rot on the farm because of the Government's inadequate distribution system. Under the new policy, the collective farms are allowed to sell 30 percent of their produce at whatever prices the traffic will bear, and to keep the proceeds for projects on the farm. Getting the additional groceries to the cities, the Government reasons, will shorten lines at Government stores, and provide some competition to drive down the farmers' prices. Moscow tested the system in the fall, in food fairs set up before the Revolution Day holiday on Nov. 7. The event was proclaimed a success, and the fairs were reopened for three days last weekend on a grander scale. Muscovites are also finding it a little easier to fill their glasses this season for holiday toasts. Liquor stores, their hours curtailed as part of the campaign against drunkenness, now stay open an hour later, and Sunday hours have been resumed. For those who can do without wine or vodka, Moscow is awash in champagne. Even as the Government was reporting last week that vodka and wine sales had been curtailed by higher prices and shorter hours, sales of sparkling wine, both Hungarian imports and the sweetish bubbly from domestic factories, have remained constant, 212 million bottles in the first 11 months of 1986. Recently the Government began permitting sales of sparkling wine in grocery stores and fruit juice bars. ''Initiative'' has so far not brought even temporary relief to other consumer items, judging by the grumpy crowds lined up to buy New Year's gifts in department stores. At Detsky Mir, the children's department store, aisles were congested and the mood was anything but festive. The wait for toy trains appeared to be at least two hours, not counting a separate trip to the cashier to pay for it, and a return to claim the purchase. In the cavernous Victorian halls of the GUM department store, by far the biggest draw was a newly arrived supply of blank Sony cassettes. The line snaked 100 yards through the store to purchase the cassettes at $13.50 apiece. The Soviet Union is second in the world in electricity production, but it seems to invest little of that in lighting. This is a city of 60-watt bulbs, dimly lit streets, and drivers who refuse to use their headlights. The New Year's holiday is a glorious exception. Flickering colored lights are affixed to lampposts in the shapes of torches or snowflakes, buildings are outlined in yellow lights, and one of the electronic billboards normally devoted to political slogans now portrays a figure suspiciously like Santa Claus. Not really Santa Claus, of course. During the first 20 years after the 1917 Revolution, the observance of Christmas was abolished, but many of the trappings were transferred to the New Year's holiday. Thus Grandfather Frost, a jolly old soul in a red suit and white beard, somewhat more slender than the American Santa Claus, brings gifts for children on New Year's Eve. Store windows are festooned with tinsel and cardboard snowmen, and New Year's trees are trimmed with plastic balls and edible ornaments. Near Red Square, giant fir trees have been strung with colored lights and tinsel, and topped with a red star that is clearly not intended to represent Bethlehem's. MOSCOW JOURNAL"
The New York Times," John Harbeson, 98, Architect And Monuments Consultant"," John F. Harbeson, consulting architect to the American Battle Monuments Commission from 1945 to 1980, died Dec. 21 at his son's home in Philadelphia. He was 98 years old. Mr. Harbeson supervised the design of 19 World War II memorials to American forces erected by the Presidential commission in Europe and Asia. Mr. Harbeson was a partner of the Philadelphia architectural firm of Harbeson, Hough, Livingston & Larson from 1945 to 1963, when he retired, but remained a consultant to the Monuments Commission. His firm designed the Omaha Beach Memorial in Normandy, and in the early 1950's redesigned the House and Senate chambers in the Capitol in Washington. The Philadelphia firm is now known as H2L2. Mr. Harbeson was a former president of the National Academy of Design. In 1964, he received a medal of honor from the National Sculpture Society for his work on the Monuments Commission. Mr. Harbeson was born in Philadelphia and was a graduate of the University of Pennsylvania, where he received his architectural degree. He is survived by his son, Paul C., and 3 grandchildren."
The New York Times, State Move on Banks' Underwriting," The New York State Banking Department said yesterday that it might provide specific guidelines as early as next week on how banks chartered in the state may legally underwrite securities, an activity generally prohibited by the Federal Reserve. On Tuesday, the Banking Department concluded that subsidiaries of state-chartered banks may legally conduct up to to 25 percent of their ''business activities'' in securities underwriting. The action was in response to a request from the Bankers Trust New York Corporation and J. P. Morgan & Company to interpret existing New York State law. Although the department's interpretation left a number of questions, it nonetheless gave state-chartered banks - such as the Bankers Trust Company and the Morgan Guaranty Trust Company of New York, which are the bank subsidiaries of the Bankers Trust and J. P. Morgan holding companies - far broader securities powers than they have previously enjoyed. And it set the stage for a regulatory tug-of-war between the State Banking Department and the Federal Reserve Board. Glass-Steagall Act In interpreting the Glass-Steagall Act, a Federal law that separates commercial banking from securities underwriting, the Fed has essentially forbidden banks to underwrite most securities. Yet both the State Banking Department and the Fed claim jurisdiction over Bankers Trust and J. P. Morgan. The Fed regulates the subsidiaries of bank holding companies; the State Banking Department claims authority over banks chartered in New York. At the Fed, Joseph Coyne, a spokesman, said lawyers had not received a copy of the state's interpretation and would have no comment. According to David Halvorson, the Banking Department's deputy superintendent, the department's board members could offer as early as their next meeting, next Thursday, ''prudential guidelines'' on how the securities subsidiaries of the state-chartered banks will have to operate. Although a regulatory clash seems likely, it is not certain. For one thing, both Morgan and Bankers Trust have applied to the Fed to underwrite securities through subsidiaries of their holding companies as opposed to through subsidiaries of their banks. They may decide to defer establishing any underwriting units until the Fed issues a ruling. Additionally, taking advantage of the loophole in New York would mean alienating Fed officials, something the banks might not want to do. A spokesman, John Morris, declined to say what Morgan's next step would be, other than to say that its lawyers were mapping strategy. George Fasel, a Bankers Trust spokesman, said Bankers would probably wait until the Fed gave further guidance on banks' securities powers before setting up any securities operation in New York.  FED SETS HEARING FOR BANKS WASHINGTON, Dec. 31 (Special to The New York Times) - The Federal Reserve Board announced today that it had scheduled a public hearing on the requests by Citicorp, J. P. Morgan and Bankers Trust for authority to underwrite and issue commercial paper, mortgage-backed securities, industrial revenue bonds and other consumer-related debt securities through wholly owned subsidiaries. A spokesman for the Fed said the rare public hearing before the Fed's board of governors would be held on Feb. 3, and on Feb. 5 if a second day was necessary."
The New York Times, SUSPECT IS NAMED IN MURDER OF SON OF EX-AIDE TO CUOMO," After 13 months of investigations, the Suffolk County police and prosecutors have named a suspect in the murder of John Starkey, a 25-year-old student who is the son of a former aide to Governor Cuomo. Mr. Starkey was found shot to death on Nov. 9, 1985, at his parents' gray-shingled cottage in the exclusive resort community of Saltaire on Fire Island. In court papers filed Tuesday, Steven J. Wilutis, the chief prosecutor for the Suffolk County District Attorney's office, charged that the suspect, Anthony Romeo of Locust Valley, L.I., ''has committed the crime of murder and that his revolver was the murder weapon.'' No motive was cited in the court papers. Mr. Romeo has so far not been arrested or formally indicted. His lawyer, Steven Scaring, has instructed him not to speak about the case. Mr. Scaring said today that his client had ''absolutely'' no involvement in the murder. Hair Samples Sought The prosecutor, Mr. Wilutis, asked the court to order Mr. Romeo to provide samples of his hair and blood for examination by police laboratory investigators. Mr. Starkey was found ''clutching 12 brown head hairs,'' the roots of which showed traces of blood, according to Mr. Wilutis. An affidavit filed by a homicide detective, Sgt. Robert Misegades, said it was ''reasonable to assume'' that Mr. Starkey ''grabbed the hair of the person who shot him or someone else within arm's reach of him just before, during or immediately after he was shot.'' Mr. Wilutis told the court that if laboratory analysis of Mr. Romeo's hair and blood matched that caught in Mr. Starkey's grip, it would indicate that he had been present during the murder. Mr. Scaring has told the police they should have ''no further contact whatsoever'' with his client and he said today that he would probably oppose the motion requesting hair and blood samples. A County Court judge is to issue a decision on Jan. 12. Fired at Close Range According to the affidavit submitted by Sergeant Misegades, Mr. Starkey was killed by four .38-caliber bullets fired at close range. Mr. Romeo possessed a pistol permit for a .357-Magnum Smith & Wesson revolver, which is capable of firing .38-caliber bullets, Mr. Wilutis said. ''Microscopic examination and comparison'' of that revolver revealed that the bullets that caused Mr. Starkey's death ''were fired from Romeo's revolver,'' he added. Tests by police laboratory technicians also found traces of Mr. Starkey's blood under the grip of the weapon, he said. The police came into possession of the revolver last July 31, when Mr. Romeo's father, Ronald, surrendered it to Nassau police officials, explaining that he ''did not believe that Anthony had the emotional capacity to have guns around the house,'' Mr. Wilutis told the court. When told of these charges, Mr. Scaring said: ''Why has it taken them so many months to come up with these results? Ballistics tests don't take that long.'' The Starkey killing profoundly shocked Saltaire, the summer home of many wealthy and well-known people. Mr. Starkey's father, Richard J. Starkey, is a friend and former aide to Governor Cuomo. A Buried Deer Several aspects of the case remain unexplained. For example, 10 days after the discovery of Mr. Starkey's body, a deer was found buried behind a neighbor's house. The bullets that killed the deer also came from Mr. Romeo's gun, the police now charge, but why the deer might have been killed was unclear. Based on testimony from a neighbor who heard shots fired, the police believe the deer was slain on Oct. 30 or 31. According to affidavits filed by Mr. Wilutis and Sergeant Misegades, Mr. Romeo has given conflicting testimony about his whereabouts at the time of the murder. In the days just before the body was discovered, Mr. Starkey's mother, Elizabeth, telephoned Mr. Romeo to ask whether he had seen her son, according to the court documents. At first, Mr. Romeo denied that he had seen him. Later, however, he said he had been with Mr. Starkey on Fire Island, the documents state. Mr. Romeo told detectives that he visited Fire Island in October and November, but contended that his guns had been safely locked away in Locust Valley then. Mr. Scaring said his client ''was not on Fire Island at the time of the murder, which the lawyer said ''took place at least two days after he left.'' Mr. Romeo is 22 or 23 years old and ''employed, though I don't know in exactly what capacity,'' Mr. Scaring said. ''He lives with his parents.''"
The New York Times, COMPANY BRIEFS," * Carter Hawley Hale Stores Inc., Los Angeles, said it had completed the sale of its subsidiary John Wanamaker to Woodward & Lothrop Inc. * Coopervision Inc., Palo Alto, Calif., said it had completed the sale of its ophthalmic pharmaceutical business to Johnson & Johnson for about $260 million in cash. * Goodyear Tire and Rubber Co., Akron, Ohio, said it had agreed to sell its Motor Wheel Corp. unit to a group led by Goodyear management for an undisclosed amount. * Household International Inc. said it had completed the sale of its National Car Rental System unit for $459 million to an investor group led by Paine Webber Capital Inc., a subsidiary of Paine Webber Group Inc. * K Mart Corp., Troy, Mich., said it had completed the sale of Furr's Cafeterias and Bishop Buffets to Cavalcade holdings for $237.5 million. * Marriott Corp., Washington, said it had acquired the 424-room Mandalay Four Seasons Hotel in Irving, Tex., for an undisclosed price. * Stanley Works, New Britain, Conn., said it had purchased selected assets of National Hand Tool Corp. for about $80 million. * Sun Chemical Corp. said it had completed the sale of its Graphic Arts Materials Group to Dainippon Ink and Chemicals Inc. for about $550 million in cash. * Texas American Bancshares Inc., Fort Worth, said it had signed an agreement to sell its credit card portfolio of about $50 million and 130,000 accounts to Republicbank Delaware, a unit of Republicbank Corp. * Williams Cos., Tulsa, Okla., said it had completed the sale of nearly all assets of its Williams Exploration Co. and Northwest Exploration Co. subsidiaries to Fina Oil and Chemical Co. and American Cometra Inc. for about $150 million."
The New York Times," Preservation, With a Profit"," WALTER BEINECKE JR. gave himself and his family a $50 million Christmas present this year, when he sold a major portion of the town of Nantucket, Mass., to the First Winthrop Corporation. Mr. Beinecke had spent the last 25 years redeveloping the town to keep it from self-destructing. Along with his father, Mr. Beinecke had helped organize Nantucket's preservation movement in the 1950's, to save the island's Greek Revival mansions and other landmark buildings. His interest in historic properties eventually led him to the board of the National Trust for Historic Preservation. Beginning in the early 1960's, the partnership he managed, Sherburne Associates, bought up much of the rundown waterfront of the old whaling community on the chip of land 30 miles out in the Atlantic Ocean, then fixed it up, building by building, filling in the holes with 18th-century reproductions. ''If we had taken this beautiful place and allowed the same kind of beachfront motels and pizza parlors that visitors could find on the mainland, there would have been no reason for them to come the 30 miles out here,'' Mr. Beinecke said yesterday. But he was never interested in preservation of historic architecture for preservation's sake. He always intended to make a profit - even if it took him a couple of decades to do it. On Christmas Eve, he sold the holdings of the family partnership -160 buildings, including two hotels, the Nantucket Boat Basin, 36 retail buildings and 40 cottages. The Beinecke partnership had accumulated the properties gradually, renovating them a few at a time. The partners took advantage of tax rules on depreciation and historic preservation to help shelter income from other businesses. ''In the early years, there was no way to justify the investment based on the returns the properties were generating,'' Mr. Beinecke said. ''But we assumed we were building capital value as the years wore on, and as the economy of the island began to revive.'' The revival came slowly. After a century as a whaling port, Nantucket fell into a 100-year depression after a fire burned the town in 1846, Mr. Beinecke said. Then, after World War II, tourists began to find their way to the remote island. ''The question was whether to provide for it in a way that would save what was worth seeing in Nantucket, or just let the growth happen,'' he said. Even after his family had become the largest landholders on the island, Mr. Beinecke often found himself arguing before the local preservation organization for greater restrictions on development. He often contributed money to groups attempting to buy up vacant land to block development. Such a strategy helped make existing properties - including the Beineckes' - more valuable, but it also tended to limit the freedom, and sometimes the income, of shopowners and developers. Mr. Beinecke also used his control of the commercial real estate of the island to moderate the traffic. He refused to allow one ferry boat to land at his marina, the only one on the island, when the ferry operator declined to reduce the number of passengers he was bringing each day. Rents in the shops on the rejuvenated piers soared tenfold, to $6,500 a month, but the customers came and the island's economy boomed. Still, as a real estate company, Sherburne was less than a runaway success. ''It was never a free-standing business,'' Mr. Beinecke said. ''Our principal business was Christmas Club A Corporation, which organized savings clubs for banks. We used the depreciation and other tax-related benefits to offset some of the profits from that business.'' The only way to realize the increased value of the properties was to sell them, but after playing such a large roll in the revival of the town's economy, the Beineckes were reluctant to let go. ''There was a strong element of family pride,'' Mr. Beinecke said. ''We wanted to find someone who would manage them with the same concern as we had for maintaining the standards of design and quality.'' Not until November did First Winthrop learn that the properties might be available. The Beineckes had already gone to contract with another buyer, but then that deal fell through. ''We were prepared to act quickly,'' said Jeffrey D. Furber, an assistant vice president at Winthrop Financial Associates, the umbrella partnership over First Winthrop. ''The Beineckes were eager to complete the sale before the tax rates went up at the end of the year, and we were already acquainted with the properties.'' First Winthrop holds more than $5 billion of real estate around the country and employs 450 people. Among the company's largest holdings are a group of 19 buildings in New York City purchased from the MacArthur Foundation of Chicago in 1984. Those buildings include the Gulf and Western building at Columbus Circle and commercial buildings on Fifth and Park Avenues. After meetings in Boston, New York and Nantucket between Mr. Beinecke and Arthur Halleran Jr., chairman of First Winthrop, the deal was sealed. ''Mr. Beinecke was looking for a buyer who would hold the properties as a group, not sell them off piece by piece to help pay for the acquisition,'' Mr. Furber said. ''That fit our strategy perfectly. Our view is that if you buy and hold real estate that cannot be duplicated, you will eventually make money.'' Buying and holding worked for the Beineckes. Said Mr. Beinecke, ''Whether by the grace of God or inflation, we managed to make a profit in the end.''  TALKING DEALS"
The New York Times, Good Counsel for New York City," When Mayor Koch needed a high-caliber Corporation Counsel for his second administration, he didn't have to look far. F.A.O. Schwarz Jr., a partner in a large law firm, was already deep in public interest litigation, suing the Census Bureau on the city's behalf. It was easy for Mr. Schwarz to apply his impressive energy full time to the city's top legal job. He now returns to private practice, having earned the gratitude of New Yorkers for five years of distinguished service as the city's chief lawyer. That Census lawsuit, still pending, is characteristically creative. It challenges the loss of Federal aid based on a Census known to have undercounted urban minorities. Since taking office, Mr. Schwarz has pressed the Reagan Administration to account for its illegal cuts in disability benefits for New Yorkers on Social Security, an initiative that brought a resounding 9-to-0 Supreme Court victory last year. His aggressive litigation program attracted many bright young lawyers who accepted low wages for the privilege of working with him. Mr. Schwarz met the challenges of his office from potholes to human rights. He worked for fair ways to ease the city's liability for citizen injuries and sought more consistent tax policy toward charitable organizations. He defended hiring programs for minorities and victims of bias against homosexuals, sometimes winning in the Legislature what he couldn't win in court. At a time of widespread panic over acquired immune deficiency syndrome, he helped design and courageously defended in court a sound, humanitarian policy of including AIDS victims in city classrooms. Possibly Mr. Schwarz's best work came in response to the city corruption disclosures of the last year. He saw them as an opportunity to reform a sick political system. While guiding change in city contracting procedures, he kept hammering away at uncontrolled political giving, loose ethics and lobbying laws, the appearance of political favoritism. The City Council could now give proper recognition to his service by enacting his proposal to deny discretionary benefits to anyone who contributes more than $3,000 to city officials. Fritz Schwarz, great-grandson of the toy company founder, served the nation well a decade ago as counsel to the Senate committee investigating intelligence abuses. In New York, he has raised aspirations and performance in city government and made City Hall cleaner and livelier. It's a contribution to be prized, for its content and for its example."
The New York Times, STOCKS: UP YEAR ENDS ON DOWN NOTE," The stock market finished a banner year yesterday on a weak note. The Dow Jones industrial average showed a gain of 349.14 points - or 22.6 percent - over the year. It reached an all-time peak of 1,955.57 on Dec. 2, when it soared 43.03 points, the third-largest gain in the indicator's history. Yesterdy was another story, with the Dow falling 12.66 points, to slip below 1,900, at 1,895.95. That was the lowest point since Nov. 21, when it stood at 1,893.56. Analysts attributed yesterday's disappointing performance to tax-related selling and continued worries about the economy. ''There was a lot of tax-selling, the little folks who waited until the last minute to take their capital gains,'' said Alfred E. Goldman, an analyst at the A.G. Edwards & Sons Inc. securities firm in St. Louis. Under new tax regulations that take effect today, capital gains will be taxed at higher rates than under the current law. Dollar Continues to Fall Meanwhile, the dollar continued to fall sharply on world currency markets, encouraging fears of resurgent inflation and concern that the Federal Reserve would not be lowering interest rates soon. ''Nineteen eighty-six started with a bang,'' said Gene Seagle, director of technical research at Gruntal Inc. ''A rise from the January low of 1,491 to the March 1,850 high - a 24 percent straight line advance - was the best gain of the year, before the market's momentum stalled with April's Libya bombing.'' Mr. Seagle said the market kept within a basic trading range between 1,740 and 1,920 as it was buffeted by the Levine and Boesky affairs along with the Reagan Adminsitration's Iranian and Nicaraguan crises. He said that the 14 percent rally by the Dow from September to December lifted it to a new intra-day high of 1,970, exceeding the 1,955.57 record for a day's close. Analysts said that 1987, with the new tax program and the addition to option buying and selling negated the usual year-end upswing, which was reflected in yesterday's pre-holiday weakness. They added that there was some reason for optimism next year. ''Nineteen eighty-seven looks like a big year for the bulls,'' Mr. Seagle said. ''It should be remembered that the third year of any Administration has not been a 'downer' since 1939.'' ''The year's high point of the program-trading phenomenon on the stock market was reflected in the 86.61-point drop on the Dow on Sept. 11,'' Mr. Seagle said. ''Buy and sell programs have brought instability and insecurtiy to the marketplace.'' Declines on the New York Stock Exchange yesterday led advances by 842 to 799 as volume rose to 139.2 million shares, from 126.2 million shares on Tuesday. Broader-Based Indicators Broader-based indicators than the Dow showed fractional drops. The Standard & Poor's 500-stock index slipped 1.20 points, to 242.17, while the New York Stock Exchange composite index edged down 0.54, to 138.58. Among individual issues, BellSouth led the New York Stock Exchange most-active list, down 3/8, to 57 3/4, on a volume of more than 6.4 million shares. Most other issues among the actives showed only fractional gains or losses. Bigger point decliners among the blue chips were Merck, which fell 2 1/4, to 123 7/8; General Motors H, which fell 2 1/8, to 38 5/8; Digital Equipment, which fell 1 3/8, to 104 3/4, and G.E., which lost a point, to 86. In economic news, New York gold futures for February delivery jumped $14.50 to end at $406.90 an ounce. The action in gold also reflected the revival of inflation concerns with the jump in oil prices. Also, spot February crude oil climbed 29 cents a barrel, to $17.94, and spot trading reached as high as $18 for the first time in 11 months. In response to the move in gold prices, shares of mining companies advanced across the board. ASA Ltd. rose 2, to 37 1/2; Dome Mines 3/8, to 7 3/4; Homestake Mining 1 3/8, to 25 3/8; Newmont Mining 1 3/4, to 61 1/2, and Campbell Red Lake 1, to 19 5/8. Prices were higher on the American Stock Exchange. The Amex market value index managed a 1.73-point gain, to 263.27, as advances rebounded to overtake declines by 395 to 274. In over-the-counter trading, the Nasdaq composite index rose 1.51, to 348.83."
The New York Times," 2 OFFICERS SENT TO BAR HOLDUP, ROBBED OF GUNS"," Two police officers responding to a reported robbery at a Brooklyn tavern early yesterday were themselves held up by the robbers, who took their revolvers and herded them into a back room with patrons, the police said. One officer had a gun put to his neck as soon as he opened the door, while the other was grabbed from behind and forced to the ground before she entered the bar, said Capt. Michael Julian, a police spokesman. The robbers - the police said there were four - took cash, credit cards and jewelry from the the 16 people in the bar and $1,500 from the cash register. They fled in a car. Two Suspects Captured Two suspects were caught an hour later when the police tracked down a license plate on the double-parked getaway car, but two other suspects remained at large, said Police Officer Peter O'Donnell, another spokesman. Captain Julian said there were ''indications some tactical errors were made in the officers' approach to the bar'' that could ''lead to retraining and possibly a reprimand.'' Both officers kept their pistols in their holsters as they walked toward the bar, Captain Julian said. He added that he did not know whether they believed the robbers had already fled. The officers were identified as Frank Lello, 25 years old, who joined the force in July 1983, and Silvia Pacheco, 23, who joined in January 1985. They were treated at St. John's Hospital for shock and released. No injuries to patrons were reported. Captain Julian said the police could not provide statistics on the number of incidents in which officers had lost their guns to assailants. ''It's not the first time, but it is rare,'' he said. Such incidents are thoroughly reviewed, and many are used as a basis for officer training sessions on how to avoid them, he added. Transit Officer Helps The robbery occurred at 1:15 A.M. at the Greenpoint Tavern, 188 Bedford Avenue in the Greenpoint section. The two suspects were quickly arrested because an off-duty transit police officer, initially unaware of the robbery but walking nearby, wrote down the getaway car's license plate number after hearing its driver shout ''Did you get the guns?'' before speeding off. The police used the information to trace the car to the home of one of the suspects, Martin Allen, 36, of 270 Crown Street in the Crown Heights section of Brooklyn. The car was registered to his wife, the police said. The second suspect in custody was identified as James Radden, 33, of 829 Beverly Road in the Flatbush section,"
